STATION,DATE,PRCP,TAVG,TMAX,TMIN
GR000016716,5/22/1970,0,19.8,24,17
GR000016716,5/23/1970,0,20.1,24.8,16.5
GR000016716,5/24/1970,0,18.6,22.4,14.2
GR000016716,5/25/1970,0,17.6,22.4,13.2
GR000016716,5/26/1970,0,18.2,21.2,14.4
GR000016716,5/27/1970,0,18.1,21,15.4
GR000016716,5/28/1970,0,18.1,21.2,14.4
GR000016716,5/29/1970,0,18.8,22.8,15
GR000016716,5/30/1970,0,18.8,22.6,14.6
GR000016716,5/31/1970,0,18.8,22.4,16.5
GR000016716,6/1/1970,0.3,19.7,24.6,16
GR000016716,6/2/1970,0,19.9,24.7,16.5
GR000016716,6/3/1970,0,19.2,23.5,14.5
GR000016716,6/4/1970,0,20.8,23.6,15.9
GR000016716,6/5/1970,0,20.5,24.2,15.2
GR000016716,6/6/1970,0,21.3,24.8,16.8
GR000016716,6/7/1970,0,22.1,26.1,18.5
GR000016716,6/8/1970,0,23,26.7,17.4
GR000016716,6/9/1970,0,23.6,26.8,20
GR000016716,6/10/1970,0,24.2,28.2,19.7
GR000016716,6/11/1970,0,26.4,31.2,20.3
GR000016716,6/12/1970,0,24.9,28.7,22.5
GR000016716,6/13/1970,0,23.9,27.5,21.2
GR000016716,6/14/1970,0,24.5,28.8,20.2
GR000016716,6/15/1970,0,24.9,28.9,19.8
GR000016716,6/16/1970,0,26.1,32.8,20.8
GR000016716,6/17/1970,0,26.6,32,22
GR000016716,6/18/1970,0,25.9,29.8,21.1
GR000016716,6/19/1970,0,26.4,32.2,21.9
GR000016716,6/20/1970,0,25.1,29.4,22.2
GR000016716,6/21/1970,3.7,23.6,28,20.2
GR000016716,6/22/1970,0,24.4,30.2,19.4
GR000016716,6/23/1970,0,24.2,28.3,20
GR000016716,6/24/1970,0,24.6,30.2,18.4
GR000016716,6/25/1970,0,25.9,31,20.4
GR000016716,6/26/1970,0.5,27.6,31.3,23.6
GR000016716,6/27/1970,0,26.4,31.4,20.8
GR000016716,6/28/1970,0,26.6,31.3,22
GR000016716,6/29/1970,0,25.8,32.2,20
GR000016716,6/30/1970,0,25.8,30,20.6
GR000016716,7/1/1970,0,26.3,29,22.3
GR000016716,7/2/1970,0,26.1,30,23.7
GR000016716,7/3/1970,0,26.4,30.4,20.7
GR000016716,7/4/1970,0,26.2,30.5,22
GR000016716,7/5/1970,0,26.3,29.5,23
GR000016716,7/6/1970,0,26.3,29.5,23.5
GR000016716,7/7/1970,0,25.3,29.5,23.3
GR000016716,7/8/1970,0,24.8,29,21
GR000016716,7/9/1970,0,26.2,31.4,22.4
GR000016716,7/10/1970,0,28.1,34.9,23.4
GR000016716,7/11/1970,0,30.4,34.7,25.8
GR000016716,7/12/1970,0,30.3,34.4,27
GR000016716,7/13/1970,0,30.4,34.4,26.5
GR000016716,7/14/1970,0,29.5,34.5,25.7
GR000016716,7/15/1970,0,26.8,30.6,23
GR000016716,7/16/1970,0,,29.9,24
GR000016716,7/17/1970,0,25.7,29.3,22.4
GR000016716,7/18/1970,0,24.5,28,21.4
GR000016716,7/19/1970,0,23.4,28,20
GR000016716,7/20/1970,0,23.9,28,19.4
GR000016716,7/21/1970,0,24.9,31,18.6
GR000016716,7/22/1970,0,28.6,34.8,21.4
GR000016716,7/23/1970,0,30.2,34.5,25.3
GR000016716,7/24/1970,0,29.9,34.4,26.4
GR000016716,7/25/1970,0,29.2,34.1,25
GR000016716,7/26/1970,0,27.4,33.8,21.5
GR000016716,7/27/1970,0,27.2,32.8,23
GR000016716,7/28/1970,0,27.4,31.7,24.5
GR000016716,7/29/1970,0,26.6,31.5,22.4
GR000016716,7/30/1970,0,27.2,31.4,23.8
GR000016716,7/31/1970,0,27.6,31.8,24
GR000016716,8/1/1970,0,28.9,33.5,21.6
GR000016716,8/2/1970,0,28.2,32.7,23.6
GR000016716,8/3/1970,0,27.6,32,23
GR000016716,8/4/1970,0,28.1,32.7,23
GR000016716,8/5/1970,0,29.1,33.6,24.2
GR000016716,8/6/1970,0,29.9,34.9,24.5
GR000016716,8/7/1970,0,29.8,35,26
GR000016716,8/8/1970,0,28.8,33,22.8
GR000016716,8/9/1970,0,28.1,30.6,24.2
GR000016716,8/10/1970,0,27.2,31,23.5
GR000016716,8/11/1970,0,28.6,33,24.5
GR000016716,8/12/1970,0,26.7,30.3,23.4
GR000016716,8/13/1970,0,26.3,31.6,23.8
GR000016716,8/14/1970,0,26.7,32.2,21
GR000016716,8/15/1970,0,27,31.6,21.5
GR000016716,8/16/1970,0,26.3,32.5,19.8
GR000016716,8/17/1970,0,27.6,33.4,21.4
GR000016716,8/18/1970,0,26.2,34,21.9
GR000016716,8/19/1970,0,28.1,34.4,22.4
GR000016716,8/20/1970,0,28.1,33.7,23.4
GR000016716,8/21/1970,0,27.9,32.9,23.4
GR000016716,8/22/1970,0,26.3,29.8,22.2
GR000016716,8/23/1970,0,27.6,31.5,24.8
GR000016716,8/24/1970,0,27.2,31.4,23.4
GR000016716,8/25/1970,0,28.9,31.6,25.3
GR000016716,8/26/1970,0,26.2,30.5,23.6
GR000016716,8/27/1970,0,23.8,28.2,20.5
GR000016716,8/28/1970,0,23.7,28,20.8
GR000016716,8/29/1970,0,23.7,28.8,19.2
GR000016716,8/30/1970,0,24.4,29.3,20.8
GR000016716,8/31/1970,0,23.6,27.6,19.5
GR000016716,9/1/1970,4.3,22.8,28,20
GR000016716,9/2/1970,0,23.4,28.7,19.3
GR000016716,9/3/1970,0,24.1,28.8,19.5
GR000016716,9/4/1970,0,23.9,28.6,18.5
GR000016716,9/5/1970,0,25,30.1,19.8
GR000016716,9/6/1970,0,25.6,29.6,22.2
GR000016716,9/7/1970,0,25.9,31.8,19
GR000016716,9/8/1970,0,25.1,29.4,22.4
GR000016716,9/9/1970,0,25.3,30.7,20.4
GR000016716,9/10/1970,0,27.8,33.7,22
GR000016716,9/11/1970,0,28.7,33,23.5
GR000016716,9/12/1970,0,28.1,33.2,23.9
GR000016716,9/13/1970,0,26.1,32.2,21.5
GR000016716,9/14/1970,0,25.2,31.2,20.2
GR000016716,9/15/1970,0,26.4,31.9,21.8
GR000016716,9/16/1970,0,26.5,32.1,20
GR000016716,9/17/1970,0,25.5,31.4,20.2
GR000016716,9/18/1970,0,25.2,30.8,19.8
GR000016716,9/19/1970,0,24.4,29.4,22.6
GR000016716,9/20/1970,0,23.8,29.4,21
GR000016716,9/21/1970,0,23.9,28.5,22
GR000016716,9/22/1970,0,21.3,25,18.6
GR000016716,9/23/1970,0,20.8,25.6,14.5
GR000016716,9/24/1970,0,21.7,25.8,16.2
GR000016716,9/25/1970,24.9,20.7,25.4,16.5
GR000016716,9/26/1970,0,20.2,24.9,16.3
GR000016716,9/27/1970,0,20.7,26,14.1
GR000016716,9/28/1970,0,19.4,22.7,16.5
GR000016716,9/29/1970,0.2,15.1,18.5,13.4
GR000016716,9/30/1970,0,13.1,15.8,10.4
GR000016716,10/1/1970,0,17.8,20.5,10.2
GR000016716,10/2/1970,14.8,19.5,23.5,16
GR000016716,10/3/1970,0,21,23.8,17.2
GR000016716,10/4/1970,0,22.2,26.8,19.6
GR000016716,10/5/1970,0,18.2,22.3,12.3
GR000016716,10/6/1970,0,19.4,23.4,14.3
GR000016716,10/7/1970,0,19.9,24,16.2
GR000016716,10/8/1970,0,20.3,25.4,14.7
GR000016716,10/9/1970,0,20.6,25.1,16.3
GR000016716,10/10/1970,0,18.8,22.5,16.5
GR000016716,10/11/1970,0,18,21.2,15.3
GR000016716,10/12/1970,0,19.2,23.4,16
GR000016716,10/13/1970,0,18.6,22.4,17.4
GR000016716,10/14/1970,0,17.8,22,14.6
GR000016716,10/15/1970,0,18.7,23,14.4
GR000016716,10/16/1970,0,18.9,22.7,17
GR000016716,10/17/1970,0,17.4,20.8,16
GR000016716,10/18/1970,0.2,16.3,19,13.9
GR000016716,10/19/1970,0,17.3,19,14.8
GR000016716,10/20/1970,0.2,18.6,21,15.5
GR000016716,10/21/1970,0.4,20.2,22.8,19.2
GR000016716,10/22/1970,0,19.2,23.5,14
GR000016716,10/23/1970,0,21.3,24,16.2
GR000016716,10/24/1970,0,18.1,22,15.5
GR000016716,10/25/1970,32.8,10.9,16.4,8.5
GR000016716,10/26/1970,0.7,12.2,15.7,10.2
GR000016716,10/27/1970,0,13.6,19.4,7.5
GR000016716,10/28/1970,0,15.3,20.5,10.9
GR000016716,10/29/1970,0,16,20.5,10.1
GR000016716,10/30/1970,0,16.9,23.7,12
GR000016716,10/31/1970,0,16.1,21,11.4
GR000016716,11/1/1970,0,16.6,21.6,12.1
GR000016716,11/2/1970,0,17.3,21.7,13.4
GR000016716,11/3/1970,0,16.7,22.1,12.2
GR000016716,11/4/1970,0,17.1,22.2,13.8
GR000016716,11/5/1970,0,17,21.7,12.5
GR000016716,11/6/1970,0,17.2,20.8,13.7
GR000016716,11/7/1970,0,16.7,20.8,12.7
GR000016716,11/8/1970,0,16,19.5,13.4
GR000016716,11/9/1970,0,16.7,21,14.3
GR000016716,11/10/1970,0,17.8,21.7,12.4
GR000016716,11/11/1970,1.4,15,20.6,12.1
GR000016716,11/12/1970,0,12.8,16.4,11.4
GR000016716,11/13/1970,0,12.4,18.6,6.4
GR000016716,11/14/1970,0,13.6,18.4,9
GR000016716,11/15/1970,0,15.7,19.8,11.7
GR000016716,11/16/1970,10.1,18.9,20,14
GR000016716,11/17/1970,0.2,15.5,19,13.4
GR000016716,11/18/1970,0,15.1,18.9,11.4
GR000016716,11/19/1970,0,14.9,19.9,10.2
GR000016716,11/20/1970,0,15.8,20,13
GR000016716,11/21/1970,0,15.6,20,11
GR000016716,11/22/1970,4.8,16.9,20.4,13.4
GR000016716,11/23/1970,0,14.5,17.5,11.4
GR000016716,11/24/1970,0.2,12.6,16.3,10.3
GR000016716,11/25/1970,0,11.2,12,10.2
GR000016716,11/26/1970,0,10.6,12.2,9.1
GR000016716,11/27/1970,0,11.1,13.4,8.8
GR000016716,11/28/1970,0,11.5,15,10.2
GR000016716,11/29/1970,0,12.6,17.2,6.8
GR000016716,11/30/1970,0,16.4,19.7,11.1
GR000016716,12/1/1970,0,17.6,19.7,13.4
GR000016716,12/2/1970,0,17.2,19.8,16.4
GR000016716,12/3/1970,0.4,14.8,17.2,13.4
GR000016716,12/4/1970,0.4,12.8,18,9.5
GR000016716,12/5/1970,0.7,8.3,13.2,7.2
GR000016716,12/6/1970,0,8.7,12.4,3.6
GR000016716,12/7/1970,0,9.3,11.3,7.4
GR000016716,12/8/1970,0,8.9,14,4.5
GR000016716,12/9/1970,0,10.2,15,6.4
GR000016716,12/10/1970,0,9.2,14,5.2
GR000016716,12/11/1970,0,8.4,11,7
GR000016716,12/12/1970,0,9.4,14,6
GR000016716,12/13/1970,0,9.5,14.3,4.4
GR000016716,12/14/1970,0,10.6,15,6.8
GR000016716,12/15/1970,10.2,11.5,15.2,9
GR000016716,12/16/1970,10.2,11.4,13.4,10
GR000016716,12/17/1970,0,8.1,11.2,5.8
GR000016716,12/18/1970,0.4,6.7,8.7,4.4
GR000016716,12/19/1970,0,7.2,9,5.4
GR000016716,12/20/1970,0,7.6,11.1,4.5
GR000016716,12/21/1970,2.2,9.3,10.8,6
GR000016716,12/22/1970,37.1,11.6,14.3,9.2
GR000016716,12/23/1970,5.3,11.9,14.8,9.4
GR000016716,12/24/1970,0,12.5,16.5,8.2
GR000016716,12/25/1970,3,11.4,15.2,8.2
GR000016716,12/26/1970,0.2,13.4,16.9,9.4
GR000016716,12/27/1970,0,11.3,16,7.5
GR000016716,12/28/1970,0,14.4,17.1,10.7
GR000016716,12/29/1970,0,15.6,17.8,13.6
GR000016716,12/30/1970,0,16.6,18.3,13.5
GR000016716,12/31/1970,0.7,16.7,17.7,16
GR000016716,1/1/1971,0,16.2,18.2,13.8
GR000016716,1/2/1971,0,15.2,17,11.6
GR000016716,1/3/1971,0,15.5,17.6,12.6
GR000016716,1/4/1971,0,11.6,15.6,8.3
GR000016716,1/5/1971,0,11.9,15.2,9
GR000016716,1/6/1971,0.2,13.3,16.2,11.3
GR000016716,1/7/1971,5.6,12,13.3,11
GR000016716,1/8/1971,7.5,9.9,11,9
GR000016716,1/9/1971,0.3,10.3,11.3,9.4
GR000016716,1/10/1971,2.1,7.3,10.2,6.2
GR000016716,1/11/1971,0,9.1,12.2,6.8
GR000016716,1/12/1971,0,9.2,10.4,8.4
GR000016716,1/13/1971,0,9.7,11.7,8.4
GR000016716,1/14/1971,0,9.6,10.3,8.8
GR000016716,1/15/1971,0,7.2,9.5,5.8
GR000016716,1/16/1971,0,6.7,10.3,3.8
GR000016716,1/17/1971,14,8.8,11,6.5
GR000016716,1/18/1971,8.1,11.1,13.3,9
GR000016716,1/19/1971,0,11,14.5,8.2
GR000016716,1/20/1971,0,11.7,16.2,9.1
GR000016716,1/21/1971,17.4,11.3,14.7,8.5
GR000016716,1/22/1971,0,12.7,16.1,9.1
GR000016716,1/23/1971,0,14.4,16.6,13
GR000016716,1/24/1971,7.1,13.8,17.4,11
GR000016716,1/25/1971,24.2,12,13.4,10.4
GR000016716,1/26/1971,2.7,10.9,15.5,7.8
GR000016716,1/27/1971,0,12.6,16,9.1
GR000016716,1/28/1971,0,13.1,18,8.5
GR000016716,1/29/1971,0,10.9,16.7,6.6
GR000016716,1/30/1971,0,10.7,15.6,6.7
GR000016716,1/31/1971,0,12.3,15,8.4
GR000016716,2/1/1971,0,14.1,16.6,12.8
GR000016716,2/2/1971,7.7,11.3,14.7,8.5
GR000016716,2/3/1971,0,8.6,12.4,6.3
GR000016716,2/4/1971,0,7.1,9,5.5
GR000016716,2/5/1971,0.3,7.1,8.2,6.3
GR000016716,2/6/1971,0,7.1,8.5,5.9
GR000016716,2/7/1971,0,6.2,10.5,1.8
GR000016716,2/8/1971,0,7.2,12,2.6
GR000016716,2/9/1971,0,10.9,15.2,6.4
GR000016716,2/10/1971,0,9.3,13,4.1
GR000016716,2/11/1971,0,8.1,12.8,3.8
GR000016716,2/12/1971,0,8.1,10.2,6.6
GR000016716,2/13/1971,0,9.1,13,4.5
GR000016716,2/14/1971,0,10.5,14.6,5.2
GR000016716,2/15/1971,0.6,11.9,14.5,9.4
GR000016716,2/16/1971,11.3,12.3,15,11.1
GR000016716,2/17/1971,4.7,11.9,14.5,9.2
GR000016716,2/18/1971,2.5,12.2,14,9
GR000016716,2/19/1971,0,11.3,15.5,6.6
GR000016716,2/20/1971,2.3,11.7,14.8,10
GR000016716,2/21/1971,14.8,9.7,12,8.4
GR000016716,2/22/1971,4.9,9.7,12.2,8.4
GR000016716,2/23/1971,0,9.9,12,8.4
GR000016716,2/24/1971,14.6,9.6,12,8.8
GR000016716,2/25/1971,8.4,9.6,11.2,6.7
GR000016716,2/26/1971,9.1,8.8,12.7,6.4
GR000016716,2/27/1971,0,10.7,14.8,5.6
GR000016716,2/28/1971,0.5,7.7,12,5
GR000016716,3/1/1971,2,8.1,11.6,4.4
GR000016716,3/2/1971,0,8.3,10.2,7.2
GR000016716,3/3/1971,17.4,6.3,10.2,1.8
GR000016716,3/4/1971,0,9.1,12.3,2.6
GR000016716,3/5/1971,0,13.3,15.2,11.6
GR000016716,3/6/1971,6.2,13.7,16.8,11.8
GR000016716,3/7/1971,0,11,15.4,6.9
GR000016716,3/8/1971,0,14.6,17.4,10.5
GR000016716,3/9/1971,0,16.3,19.5,13.5
GR000016716,3/10/1971,0,14.2,16.9,12.8
GR000016716,3/11/1971,0.1,10.8,14,8.8
GR000016716,3/12/1971,0.9,8.8,13.5,4.5
GR000016716,3/13/1971,0,3.4,10.5,0.6
GR000016716,3/14/1971,0,6.2,11,0
GR000016716,3/15/1971,0.3,11.3,15.5,7.4
GR000016716,3/16/1971,17.9,12.4,17.4,8
GR000016716,3/17/1971,2.1,13.7,16.4,10.6
GR000016716,3/18/1971,0,13.3,16.3,11.1
GR000016716,3/19/1971,0,12.9,16.8,8.7
GR000016716,3/20/1971,0,11.9,16.6,7.5
GR000016716,3/21/1971,0,13.7,17.2,10
GR000016716,3/22/1971,0,16,19.4,12.3
GR000016716,3/23/1971,0,14.2,17.7,9
GR000016716,3/24/1971,0,13.5,17.5,7.6
GR000016716,3/25/1971,0,11.1,14.5,10.2
GR000016716,3/26/1971,0.1,9.4,12.7,5.3
GR000016716,3/27/1971,0,10.6,15.9,6.8
GR000016716,3/28/1971,0.3,12.4,15,7.6
GR000016716,3/29/1971,12,14.2,16.3,11
GR000016716,3/30/1971,11.7,12.1,15.7,8.6
GR000016716,3/31/1971,0,13.2,16.7,11.9
GR000016716,4/1/1971,0,,13.9,9.2
GR000016716,4/2/1971,0.2,,17.7,9
GR000016716,4/3/1971,0,,17,10.4
GR000016716,4/4/1971,0,,18.3,9.6
GR000016716,4/5/1971,0,,19.5,9
GR000016716,4/6/1971,0,,20.5,11.9
GR000016716,4/7/1971,0,,20.2,13.5
GR000016716,4/8/1971,0,,20.7,9.2
GR000016716,4/9/1971,0,,19,10.6
GR000016716,4/10/1971,8.4,,15.5,12.4
GR000016716,4/11/1971,0.7,,19,13.2
GR000016716,4/12/1971,0,,17.4,12.6
GR000016716,4/13/1971,0,,19.3,13.2
GR000016716,4/14/1971,0,,15.5,11
GR000016716,4/15/1971,0,,14.1,10.2
GR000016716,4/16/1971,0,,13,6.8
GR000016716,4/17/1971,0,,16.4,5.2
GR000016716,4/18/1971,0,,15.5,7.4
GR000016716,4/19/1971,0,,17.6,9.7
GR000016716,4/20/1971,0.1,,17.4,8.5
GR000016716,4/21/1971,3,,17,7.8
GR000016716,4/22/1971,0,,19.4,6.6
GR000016716,4/23/1971,0,,21.6,8.8
GR000016716,4/24/1971,0,,18.3,9.9
GR000016716,4/25/1971,0,,21.3,12.5
GR000016716,4/26/1971,0,,19.7,13.2
GR000016716,4/27/1971,0,,19.6,10.2
GR000016716,4/28/1971,0,,22,11.6
GR000016716,4/29/1971,0,,23,12.2
GR000016716,4/30/1971,0,,23.2,13.6
GR000016716,5/1/1971,0,,24,13.4
GR000016716,5/2/1971,0,,24.5,16
GR000016716,5/3/1971,0,,24.6,17
GR000016716,5/4/1971,0,,25,15.2
GR000016716,5/5/1971,0,,26,17.8
GR000016716,5/6/1971,0,,27.6,19.2
GR000016716,5/7/1971,0,,25.4,16
GR000016716,5/8/1971,0,,20.8,14
GR000016716,5/9/1971,0,,24.5,13.8
GR000016716,5/10/1971,0,,24.7,13.9
GR000016716,5/11/1971,0,,24.8,14.3
GR000016716,5/12/1971,0,,24.4,16.5
GR000016716,5/13/1971,0,,24,17
GR000016716,5/14/1971,0,,26.1,12
GR000016716,5/15/1971,0,,26,16.4
GR000016716,5/16/1971,0,,26.7,15.6
GR000016716,5/17/1971,0,,27,14
GR000016716,5/18/1971,0,,27.3,18
GR000016716,5/19/1971,0,,25,16
GR000016716,5/20/1971,0,,23.7,14.2
GR000016716,5/21/1971,0,,26,15
GR000016716,5/22/1971,0,,26.7,16.4
GR000016716,5/23/1971,0,,26,16.3
GR000016716,5/24/1971,0,,26.6,16.2
GR000016716,5/25/1971,0,,26.6,17.3
GR000016716,5/26/1971,0,,26.6,16.8
GR000016716,5/27/1971,0,,25.5,16.8
GR000016716,5/28/1971,0,,26.6,17
GR000016716,5/29/1971,0.6,,23,16.8
GR000016716,5/30/1971,0,,25.6,18.9
GR000016716,5/31/1971,0,,23.4,18
GR000016716,6/1/1971,0,,25,18.6
GR000016716,6/2/1971,0,,24,16.2
GR000016716,6/3/1971,0,,24.5,14.8
GR000016716,6/4/1971,0,,26.4,15.8
GR000016716,6/5/1971,0,,27,18
GR000016716,6/6/1971,0,,25.7,16
GR000016716,6/7/1971,0,,27.3,19.8
GR000016716,6/8/1971,0,,26,20.6
GR000016716,6/9/1971,0,,28.2,20.3
GR000016716,6/10/1971,0,,27.6,20
GR000016716,6/11/1971,0,,30.6,17.6
GR000016716,6/12/1971,0,,30.6,20.7
GR000016716,6/13/1971,0,,28.2,20
GR000016716,6/14/1971,0,,28.5,18.8
GR000016716,6/15/1971,0,,28.5,17.6
GR000016716,6/16/1971,0,,29.6,18.9
GR000016716,6/17/1971,0,,35.3,21.2
GR000016716,6/18/1971,0,,30.6,20.1
GR000016716,6/19/1971,0,,33.8,20
GR000016716,6/20/1971,0,,28.4,20.2
GR000016716,6/21/1971,0,,27.2,18.2
GR000016716,6/22/1971,0,,28.2,19.4
GR000016716,6/23/1971,0,,28.8,20.2
GR000016716,6/24/1971,0,,29.6,20.2
GR000016716,6/25/1971,0,,32.5,21.8
GR000016716,6/26/1971,0,,30.6,21
GR000016716,6/27/1971,0,,33.2,20.6
GR000016716,6/28/1971,0,,30.5,22
GR000016716,6/29/1971,0,,31.4,24.6
GR000016716,6/30/1971,0,,30.5,22
GR000016716,7/1/1971,0,,27.5,22.3
GR000016716,7/2/1971,0,,27,19.2
GR000016716,7/3/1971,0,,27.7,18.4
GR000016716,7/4/1971,0,,28.8,20.2
GR000016716,7/5/1971,0,,30.1,22.8
GR000016716,7/6/1971,0,,31.5,20.3
GR000016716,7/7/1971,0,,32.4,22.9
GR000016716,7/8/1971,0,,30.3,23
GR000016716,7/9/1971,0,,27,20.6
GR000016716,7/10/1971,0,,31.6,20.2
GR000016716,7/11/1971,0,,29.1,21.8
GR000016716,7/12/1971,0,,30.6,20.8
GR000016716,7/13/1971,0,,32.5,20.2
GR000016716,7/14/1971,0,,32.7,20.6
GR000016716,7/15/1971,0,,34.8,22.8
GR000016716,7/16/1971,0,,32.5,23.6
GR000016716,7/17/1971,0,,33.1,23.4
GR000016716,7/18/1971,0,,34.4,22.8
GR000016716,7/19/1971,0,,32,22.4
GR000016716,7/20/1971,0,,32.8,25.4
GR000016716,7/21/1971,1.9,,28.6,20.1
GR000016716,7/22/1971,0,,28.4,19
GR000016716,7/23/1971,0,,28.5,20.2
GR000016716,7/24/1971,0,,28.7,19.8
GR000016716,7/25/1971,0,,29.6,20.8
GR000016716,7/26/1971,0,,29.6,23.6
GR000016716,7/27/1971,0.1,,30.5,22
GR000016716,7/28/1971,0,,32.5,23.6
GR000016716,7/29/1971,0,,30.5,24
GR000016716,7/30/1971,0,,30.3,22.6
GR000016716,7/31/1971,0,,30.5,22.2
GR000016716,8/1/1971,0,,31.6,22
GR000016716,8/2/1971,0,,32.3,22.8
GR000016716,8/3/1971,0,,34,23.8
GR000016716,8/4/1971,0,,34.6,24.8
GR000016716,8/5/1971,0,,34,23.6
GR000016716,8/6/1971,0,,34.4,24.2
GR000016716,8/7/1971,0,,35.2,25.2
GR000016716,8/8/1971,0,,35,26.8
GR000016716,8/9/1971,0,,37.2,26.8
GR000016716,8/10/1971,2.5,,30,21
GR000016716,8/11/1971,0.1,,29.7,20.6
GR000016716,8/12/1971,0,,34.2,23
GR000016716,8/13/1971,0,,34.6,22
GR000016716,8/14/1971,0,,34.5,24.2
GR000016716,8/15/1971,0,,33.3,23.7
GR000016716,8/16/1971,0,,33,24.6
GR000016716,8/17/1971,0,,34.6,23.8
GR000016716,8/18/1971,0,,33.4,24.8
GR000016716,8/19/1971,0,,29.4,23.8
GR000016716,8/20/1971,0,,28,22.2
GR000016716,8/21/1971,0,,30.5,21.5
GR000016716,8/22/1971,0,,31.2,21.6
GR000016716,8/23/1971,0,,28.3,19.2
GR000016716,8/24/1971,0,,29.8,22.2
GR000016716,8/25/1971,0,,33,22.2
GR000016716,8/26/1971,0,,31.7,24.4
GR000016716,8/27/1971,0,,29,21.5
GR000016716,8/28/1971,0,,31.3,21.4
GR000016716,8/29/1971,0,,30,23.8
GR000016716,8/30/1971,0,,30,22
GR000016716,8/31/1971,0,,29.5,20.9
GR000016716,9/1/1971,0,,28.6,20
GR000016716,9/2/1971,0.1,,28.3,21.7
GR000016716,9/3/1971,0,,29.8,21.4
GR000016716,9/4/1971,0,,29.3,22.8
GR000016716,9/5/1971,0,,30.4,22.7
GR000016716,9/6/1971,0,,31.6,19.8
GR000016716,9/7/1971,8.4,,28.3,17
GR000016716,9/8/1971,1.5,,23.2,15.2
GR000016716,9/9/1971,0,,25.2,18.9
GR000016716,9/10/1971,0,,26.6,18.6
GR000016716,9/11/1971,0,,28,19.4
GR000016716,9/12/1971,0,,29,20.2
GR000016716,9/13/1971,0,,28.5,21
GR000016716,9/14/1971,0,,28.8,20.3
GR000016716,9/15/1971,0,,27.6,20.6
GR000016716,9/16/1971,0,,28.6,22.2
GR000016716,9/17/1971,0,,29,22.4
GR000016716,9/18/1971,0,,26.2,20.8
GR000016716,9/19/1971,0,,25.2,18
GR000016716,9/20/1971,0,,25,14.8
GR000016716,9/21/1971,0,,24.5,16
GR000016716,9/22/1971,0,,24.5,16.6
GR000016716,9/23/1971,0,,24,18.2
GR000016716,9/24/1971,0,,24,17.3
GR000016716,9/25/1971,0,,25.2,15
GR000016716,9/26/1971,0,,25.2,14.4
GR000016716,9/27/1971,0,,26.8,13.8
GR000016716,9/28/1971,0,,27.2,16.8
GR000016716,9/29/1971,0,,25.5,16.4
GR000016716,9/30/1971,0,,25,16.6
GR000016716,10/1/1971,0,,24.5,19.2
GR000016716,10/2/1971,0,,23,17.8
GR000016716,10/3/1971,0,,26,16.5
GR000016716,10/4/1971,0,,24,14.4
GR000016716,10/5/1971,0,,25,17.1
GR000016716,10/6/1971,2.6,,23.3,11.4
GR000016716,10/7/1971,0,,14.8,9.6
GR000016716,10/8/1971,0,,19.8,7.4
GR000016716,10/9/1971,0,,23.3,11.4
GR000016716,10/10/1971,0,,24.3,12.6
GR000016716,10/11/1971,0,,24,14
GR000016716,10/12/1971,0,,26,13.4
GR000016716,10/13/1971,0,,23.6,14.4
GR000016716,10/14/1971,0,,24.3,13.6
GR000016716,10/15/1971,0,,23.5,16.6
GR000016716,10/16/1971,0,,24.5,19.6
GR000016716,10/17/1971,3.4,,23.4,17.4
GR000016716,10/18/1971,0.2,,20.7,14.6
GR000016716,10/19/1971,0,,18.4,14
GR000016716,10/20/1971,0,,21.4,13.5
GR000016716,10/21/1971,0,,23.6,12.2
GR000016716,10/22/1971,0,,22.5,11.7
GR000016716,10/23/1971,0,,23,10.8
GR000016716,10/24/1971,0,,23,16.6
GR000016716,10/25/1971,0,,20.8,13
GR000016716,10/26/1971,0,,23,10.7
GR000016716,10/27/1971,0,,20.7,12.7
GR000016716,10/28/1971,0,,16.8,11.6
GR000016716,10/29/1971,0,,13,8.8
GR000016716,10/30/1971,0,,14.3,6.3
GR000016716,10/31/1971,4.5,,16.4,8.2
GR000016716,11/1/1971,0,,17.6,9.4
GR000016716,11/2/1971,0,,15.4,9.4
GR000016716,11/3/1971,0.1,,12.6,8.6
GR000016716,11/4/1971,0,,14.9,8.8
GR000016716,11/5/1971,0,,19,7
GR000016716,11/6/1971,0,,20.7,8.1
GR000016716,11/7/1971,0,,20.7,9.6
GR000016716,11/8/1971,0,,22.4,14.2
GR000016716,11/9/1971,0,,21.3,13.6
GR000016716,11/10/1971,0,,20.7,15.4
GR000016716,11/11/1971,0,,21.2,14
GR000016716,11/12/1971,0,,21.4,14
GR000016716,11/13/1971,0,,22,17.4
GR000016716,11/14/1971,0,,21.2,13.9
GR000016716,11/15/1971,0.1,,20.5,10.3
GR000016716,11/16/1971,0,,16.8,11.8
GR000016716,11/17/1971,0.1,,16.3,8.8
GR000016716,11/18/1971,0,,18.6,7.6
GR000016716,11/19/1971,0,,19,10.2
GR000016716,11/20/1971,0.1,,20.8,16.3
GR000016716,11/21/1971,3.5,,18.4,8.4
GR000016716,11/22/1971,0.7,,14.6,5.4
GR000016716,11/23/1971,0,,20.1,12
GR000016716,11/24/1971,6.6,,17.8,14.2
GR000016716,11/25/1971,0.2,,18,10.5
GR000016716,11/26/1971,0.5,,19.2,13
GR000016716,11/27/1971,1.3,,16.2,13.7
